merchant,id,status,order_date,payment_date,shipping_date,product_id,product_name,Grade,price,quantity,SKU,subtotal,total,memo_content,shipping_prefecture,注文詳細ID,Domain,payment_method,canceller,product_code,total_price,status_id,orderline_value,payment_status
Stone Gold,38706.0,less_normal,,,,6429,iPhone 13 128GB - ミッドナイト SIMフリー,A,99800,1,,99800,99800,,big_city,262231,other,credit_card,big_canceller,512318,99800,35,99800,―
アップルバイヤーズ,38621.0,less_normal,,,,7211,iPhone 13 Pro 128 GB - シルバー SIMフリー,B,125000,1,,125000,125000,,small_city,261582,gmail.com,credit_card,big_canceller,512412,125000,35,125000,
Loop Mobile,38477.0,less_normal,,,,4806,iPhone 12 Pro Max 256GB - グラファイト SIMフリー,C,122500,1,PH-AP-IP12PM-FAC-256-GP-A2410-Z,122500,122500,,big_city,260532,other,credit_card,big_canceller,413847,122500,35,122500,―
Loop Mobile,38303.0,less_normal,,,,4905,iPhone 12 Pro 256GB - パシフィックブルー SIMフリー,C,95950,1,,95950,95950,,small_city,259326,other,credit_card,big_canceller,413184,95950,35,95950,
Loop Mobile,38101.0,less_normal,,,,4974,iPhone 12 mini 64GB - ブルー SIMフリー,C,59500,1,PH-AP-IP12M0-FAC-064-BL-A2398-Z,59500,59500,,big_city,257723,other,credit_card,big_canceller,412289,59500,35,59500,
Stone Gold,38077.0,less_normal,,,,6429,iPhone 13 128GB - ミッドナイト SIMフリー,A,99800,1,,99800,99800,,small_city,257560,other,credit_card,big_canceller,512318,99800,35,99800,―
Lucky Sky,38053.0,less_normal,,,,4238,iPhone 11 Pro 256GB - スペースグレイ SIMフリー,A,72000,1,IP11 PRO-256G-GRAY-S,72000,72000,,big_city,257411,gmail.com,credit_card,big_canceller,290037,72000,35,72000,―
Stone Gold,38050.0,less_normal,,,,6429,iPhone 13 128GB - ミッドナイト SIMフリー,A,99800,1,,99800,99800,,small_city,257392,other,credit_card,big_canceller,512318,99800,35,99800,―
ワールドモバイル,37924.0,less_normal,,,,6764,iPad Pro 12.9inch - 2018 - 256GB - WiFi + 4G - スペースグレイ,C,78800,1,,78800,78800,,big_city,256573,gmail.com,credit_card,big_canceller,313719,78800,35,78800,―
PRODIG,37726.0,less_normal,,,,6953,iPhone 13 Pro 256GB - ゴールド SIMフリー,A,126800,1,,126800,126800,,big_city,255158,gmail.com,credit_card,big_canceller,512409,126800,35,126800,―
Sakumoba,85336.0,less_normal,,,,11204,AirPods 3 (エアポッツ第3世代 - MME73J/A),A,27380,1,,27380,27380,,small_city,619487,gmail.com,credit_card,big_canceller,546537,27380,35,27380,
ハピネスネット,85334.0,less_normal,,,,11384,iPhone 12 64GB - ブルー SIMフリー,C,72398,1,,72398,72398,,small_city,619466,gmail.com,credit_card,big_canceller,418121,72398,35,72398,
Amemoba,85325.0,less_normal,,,,11718,iPhone 12 64GB - ブラック SIMフリー,C,69893,1,95923433,69893,69893,,small_city,619353,gmail.com,credit_card,big_canceller,418114,69893,35,69893,
Lucky Sky,85312.0,less_normal,,,,13431,iPhone 13 128GB - (Product)Red SIMフリー,A,100280,1,IP13-128G-RED-S,100280,100280,,big_city,619252,gmail.com,credit_card,big_canceller,512320,100280,35,100280,
Amemoba,85297.0,less_normal,,,,11718,iPhone 12 64GB - ブラック SIMフリー,C,69893,1,95923433,69893,69893,,small_city,619127,gmail.com,credit_card,big_canceller,418114,69893,35,69893,―
Amemoba,85296.0,less_normal,,,,11718,iPhone 12 64GB - ブラック SIMフリー,C,69893,1,95923433,69893,69893,,big_city,619104,gmail.com,credit_card,big_canceller,418114,69893,35,69893,
Amemoba,85247.0,less_normal,,,,11718,iPhone 12 64GB - ブラック SIMフリー,C,69896,1,95923433,69896,69896,,small_city,618669,gmail.com,credit_card,big_canceller,418114,69896,35,69896,
男前ケータイ,85043.0,less_normal,,,,9924,iPhone 11 Pro Max 256GB - スペースグレイ SIMフリー,A,95690,1,,95690,95690,,big_city,616836,other,credit_card,big_canceller,290049,95690,35,95690,
P&G,84378.0,less_normal,,,,13097,Apple Watch Series 3 (GPSモデル) - 2017 - 38mm スペースグレイアルミニウムケース - ブラックスポーツバンド付き,A,23800,1,4549995043402-d,23800,23800,,small_city,610678,gmail.com,credit_card,big_canceller,48408,23800,35,23800,
ハピネスネット,84514.0,good,2022-09-17,44821.08684027778,44821.85277777778,13453,iPhone SE (第2世代) 64GB - ブラック SIMフリー,A,30796,1,,30796,30796,,small_city,611778,gmail.com,credit_card,small_canceller,347172,30796,5,30796,good
gizmogo,85763.0,less_normal,,,,14692,iPhone 12 64GB - ブラック SIMフリー,C,68000,1,998630,68000,68000,,small_city,622366,gmail.com,credit_card,big_canceller,418114,68000,35,68000,
RECO,85759.0,less_normal,,,,14094,iPhone 12 64GB - グリーン SIMフリー,A,84800,1,,84800,84800,,big_city,622350,gmail.com,credit_card,big_canceller,418123,84800,35,84800,
Likewize Japan,85579.0,less_normal,,,,4078,iPhone XR 128GB - ホワイト SIMフリー,C,30571,1,,30571,30571,,small_city,621109,gmail.com,credit_card,big_canceller,198831,30571,35,30571,
P&G,85559.0,less_normal,,,,4664,AirPods 2 (エアポッツ第2世代 - MRXJ2JA) with Wireless Charging Case (ワイヤレス充電),A,18500,1,4549995054170-d,18500,18500,,big_city,620999,gmail.com,credit_card,big_canceller,388408,18500,35,18500,―
Guest Mobile,85512.0,less_normal,,,,13407,iPhone 13 Pro Max 256GB- グラファイト SIMフリー,A,199800,1,,199800,199800,,big_city,620703,gmail.com,credit_card,big_canceller,512443,199800,35,199800,
P&G,85495.0,less_normal,,,,4664,AirPods 2 (エアポッツ第2世代 - MRXJ2JA) with Wireless Charging Case (ワイヤレス充電),A,18500,1,4549995054170-d,18500,18500,,small_city,620583,gmail.com,credit_card,big_canceller,388408,18500,35,18500,
SSmarket,85461.0,less_normal,,,,14293,Apple Watch Series 3 (GPSモデル) - 2017 - 38mm スペースグレイアルミニウムケース - ブラックスポーツバンド付き,A,23799,1,1233A,23799,23799,,big_city,620355,gmail.com,credit_card,big_canceller,48408,23799,35,23799,
P&G,85448.0,less_normal,,,,4664,AirPods 2 (エアポッツ第2世代 - MRXJ2JA) with Wireless Charging Case (ワイヤレス充電),A,18500,1,4549995054170-d,18500,18500,,small_city,620287,gmail.com,credit_card,big_canceller,388408,18500,35,18500,
Loop Mobile,85810.0,対応中,2022-09-21,44825.75121527778,,14505,Apple Watch Series 6 (GPSモデル) - 2020 - 44mm ブルーアルミニウムケース - バンド無し,B,40250,1,WB-AP-WA6ALU-WIF-044-BL-A2292-B,40250,40250,,big_city,622632,gmail.com,credit_card,small_canceller,999999084,40250,4,40250,good
RECO,85360.0,less_normal_2,2022-09-20,44824.45108796296,44824.71309027778,13170,iPhone 13 128GB  - スターライト SIMフリー,C,107800,1,,107800,107800,,big_city,619674,gmail.com,credit_card,small_canceller,512324,107800,33,107800,good
Likewize Japan,85111.0,対応中,2022-09-19,44823.47818287037,,4607,iPhone 12 Pro 128GB - パシフィックブルー SIMフリー,C,85500,1,,85500,85500,G6TDJ03R0D8L,big_city,617601,gmail.com,credit_card,small_canceller,413174,85500,4,85500,good
P&G,85802.0,less_normal,,,,4664,AirPods 2 (エアポッツ第2世代 - MRXJ2JA) with Wireless Charging Case (ワイヤレス充電),A,18500,1,4549995054170-d,18500,18500,,small_city,622585,gmail.com,credit_card,big_canceller,388408,18500,35,18500,
Amemoba,87185.0,good,2022-09-26,44830.69855324074,44830.83502314815,7612,iPhone 11 64GB - ホワイト SIMフリー,A,58800,1,1559686,58800,58800,,small_city,631376,gmail.com,credit_card,small_canceller,290058,58800,5,58800,good
Amemoba,87473.0,less_normal,,,,14851,iPhone 13 Pro 128GB- グラファイト SIMフリー,B,132800,1,2681746,132800,132800,,big_city,633382,other,credit_card,big_canceller,512403,132800,35,132800,
Amemoba,87417.0,less_normal,,,,10858,iPhone 13 128GB - ブルー SIMフリー,A,111990,1,88887830,111990,111990,,big_city,633049,gmail.com,credit_card,big_canceller,512315,111990,35,111990,
ハピネスネット,87212.0,less_normal,,,,14820,iPhone 13 128GB - ブルー SIMフリー,C,103800,1,,103800,103800,,big_city,631578,other,credit_card,big_canceller,512315,103800,35,103800,―
Lucky Sky,87190.0,less_normal,,,,13431,iPhone 13 128GB - (Product)Red SIMフリー,A,100280,1,IP13-128G-RED-S,100280,100280,,big_city,631401,other,credit_card,big_canceller,512320,100280,35,100280,―
Amemoba,87184.0,less_normal,,,,11416,iPhone 13 Pro Max 128GB - シエラブルー SIMフリー,C,150000,1,9470816,150000,150000,,big_city,631373,other,credit_card,big_canceller,512428,150000,35,150000,―
Amemoba,87179.0,less_normal,,,,14488,iPhone 12 Pro 128GB - パシフィックブルー SIMフリー,B,99865,1,12567613,99865,99865,,big_city,631335,gmail.com,credit_card,big_canceller,413174,99865,35,99865,
Reuse Style,87164.0,less_normal,,,,13010,iPad Pro 11インチ 第1世代 - 2018 - WiFi - 64GB - シルバー,C,57000,1,,57000,57000,,small_city,631200,gmail.com,credit_card,big_canceller,266617,57000,35,57000,
SSmarket,86954.0,less_normal,,,,14346,iPad Air 第3世代 10.5インチ - 2019 - WiFi - 256GB - スペースグレイ,B,56800,1,1207/1210B,56800,56800,,big_city,629849,other,credit_card,big_canceller,320133,56800,35,56800,
Sakumoba,86807.0,less_normal,,,,11204,AirPods 3 (エアポッツ第3世代 - MME73J/A),A,27380,2,,54760,54760,,big_city,628944,other,credit_card,big_canceller,546537,54760,35,54760,
Likewize Japan,86496.0,less_normal,,,,7218,iPhone 12 64GB - ブラック SIMフリー,C,63000,1,,63000,63000,,small_city,626815,other,credit_card,big_canceller,418114,63000,35,63000,―
Likewize Japan,86164.0,less_normal,,,,7218,iPhone 12 64GB - ブラック SIMフリー,C,67689,1,,67689,67689,,big_city,624770,other,credit_card,big_canceller,418114,67689,35,67689,
gizmogo,86106.0,less_normal,,,,14635,iPhone 13 Pro Max 256GB - シエラブルー SIMフリー,A,155000,1,100135,155000,155000,,big_city,624344,gmail.com,credit_card,big_canceller,512429,155000,35,155000,
